Country,ISO3,Country of Origin,ISO3 of Origin,Population type,Source,Date,Individuals
South Sudan,SSD,Sudan,SDN,Refugees,"UNHCR, Government",2024-12-08,722121
South Sudan,SSD,Sudan,SDN,Refugees,"UNHCR, Government",2024-12-15,725357
South Sudan,SSD,Various,,Asylum-Seekers,"UNHCR, Government",2024-06-30,5536
South Sudan,SSD,Various,,Asylum-Seekers,"UNHCR, Government",2024-07-31,5620
South Sudan,SSD,Various,,Asylum-Seekers,"UNHCR, Government",2024-08-31,5250
South Sudan,SSD,Various,,Asylum-Seekers,"UNHCR, Government",2024-10-31,2050
South Sudan,SSD,Various,,Asylum-Seekers,"UNHCR, Government",2024-11-30,2424
Chad,TCD,Cameroon,CMR,Refugees,"UNHCR, Government",2024-06-30,13024
Chad,TCD,Cameroon,CMR,Refugees,"UNHCR, Government",2024-07-31,12148
Chad,TCD,Cameroon,CMR,Refugees,"UNHCR, Government",2024-08-31,11350
Chad,TCD,Cameroon,CMR,Refugees,"UNHCR, Government",2024-10-31,10317
Chad,TCD,Central African Rep.,CAF,Refugees,"UNHCR, Government",2024-06-30,136249
Chad,TCD,Central African Rep.,CAF,Refugees,"UNHCR, Government",2024-07-31,137405
Chad,TCD,Central African Rep.,CAF,Refugees,"UNHCR, Government",2024-08-31,138225
Chad,TCD,Central African Rep.,CAF,Refugees,"UNHCR, Government",2024-10-31,137988
Chad,TCD,Central African Rep.,CAF,Asylum-Seekers,"UNHCR, Government",2024-10-31,137988
Chad,TCD,Dem. Rep. of the Congo,COD,Refugees,"UNHCR, Government",2024-06-30,274
Chad,TCD,Dem. Rep. of the Congo,COD,Refugees,"UNHCR, Government",2024-07-31,274
Chad,TCD,Dem. Rep. of the Congo,COD,Refugees,"UNHCR, Government",2024-08-31,276
Chad,TCD,Dem. Rep. of the Congo,COD,Refugees,"UNHCR, Government",2024-10-31,206
Chad,TCD,Nigeria,NGA,Refugees,"UNHCR, Government",2024-06-30,21427
Chad,TCD,Nigeria,NGA,Refugees,"UNHCR, Government",2024-07-31,21488
Chad,TCD,Nigeria,NGA,Refugees,"UNHCR, Government",2024-08-31,21509
Chad,TCD,Nigeria,NGA,Refugees,"UNHCR, Government",2024-10-31,21676
Chad,TCD,Sudan,SDN,Refugees,"UNHCR, Government",2024-06-30,1789228
Chad,TCD,Sudan,SDN,Refugees,"UNHCR, Government",2024-07-12,1795143
Chad,TCD,Sudan,SDN,Refugees,"UNHCR, Government",2024-07-19,1800353
Chad,TCD,Sudan,SDN,Refugees,"UNHCR, Government",2024-07-26,1801166
Chad,TCD,Sudan,SDN,Refugees,"UNHCR, Government",2024-07-26,1079711
Chad,TCD,Sudan,SDN,Refugees,"UNHCR, Government",2024-08-02,1080284
Chad,TCD,Sudan,SDN,Refugees,"UNHCR, Government",2024-08-02,1036444
Chad,TCD,Sudan,SDN,Refugees,"UNHCR, Government",2024-08-02,1666011
Chad,TCD,Sudan,SDN,Refugees,"UNHCR, Government",2024-08-19,1039099
Chad,TCD,Sudan,SDN,Refugees,"UNHCR, Government",2024-08-25,1040787
Chad,TCD,Sudan,SDN,Refugees,"UNHCR, Government",2024-08-31,1043143
Chad,TCD,Sudan,SDN,Refugees,"UNHCR, Government",2024-08-31,1029459
Chad,TCD,Sudan,SDN,Refugees,"UNHCR, Government",2024-09-08,1033829
Chad,TCD,Sudan,SDN,Refugees,"UNHCR, Government",2024-11-10,1073983
Chad,TCD,Sudan,SDN,Refugees,"UNHCR, Government",2024-11-17,1077920
Chad,TCD,Sudan,SDN,Refugees,"UNHCR, Government",2024-11-24,1078152
Chad,TCD,Sudan,SDN,Refugees,"UNHCR, Government",2024-12-01,1080818
Chad,TCD,Sudan,SDN,Refugees,"UNHCR, Government",2024-12-08,1083402
Chad,TCD,Sudan,SDN,Refugees,"UNHCR, Government",2024-12-15,1083798
Chad,TCD,Various,,Refugees,"UNHCR, Government",2024-06-30,12572
Chad,TCD,Various,,Asylum-Seekers,"UNHCR, Government",2024-06-30,12572
Chad,TCD,Various,,Asylum-Seekers,"UNHCR, Government",2024-07-31,11429
Chad,TCD,Various,,Refugees,"UNHCR, Government",2024-07-31,11429
Chad,TCD,Various,,Asylum-Seekers,"UNHCR, Government",2024-08-31,10800
Chad,TCD,Various,,Asylum-Seekers,"UNHCR, Government",2024-10-31,8601
Togo,TGO,Burkina Faso,BFA,Refugees,"Government, UNHCR",2024-05-31,19550
Togo,TGO,Burkina Faso,BFA,Refugees,"Government, UNHCR",2024-07-31,20084
Togo,TGO,Burkina Faso,BFA,Refugees,"Government, UNHCR",2024-09-30,38046
Togo,TGO,Central African Rep.,CAF,Refugees,"Government, UNHCR",2024-05-31,127
Togo,TGO,Central African Rep.,CAF,Refugees,"Government, UNHCR",2024-07-31,128
Togo,TGO,Central African Rep.,CAF,Refugees,"Government, UNHCR",2024-09-30,128
Togo,TGO,Côte d'Ivoire,CIV,Refugees,"Government, UNHCR",2024-05-31,36
Togo,TGO,Côte d'Ivoire,CIV,Refugees,"Government, UNHCR",2024-07-31,36
Togo,TGO,Côte d'Ivoire,CIV,Refugees,"Government, UNHCR",2024-09-30,36
Togo,TGO,Dem. Rep. of the Congo,COD,Refugees,"Government, UNHCR",2024-05-31,65
Togo,TGO,Dem. Rep. of the Congo,COD,Refugees,"Government, UNHCR",2024-07-31,65
Togo,TGO,Dem. Rep. of the Congo,COD,Refugees,"Government, UNHCR",2024-09-30,68
Togo,TGO,Ghana,GHA,Refugees,"Government, UNHCR",2024-05-31,8437
Togo,TGO,Ghana,GHA,Refugees,"Government, UNHCR",2024-07-31,8437
Togo,TGO,Ghana,GHA,Refugees,"Government, UNHCR",2024-09-30,8437
Togo,TGO,Mali,MLI,Refugees,"Government, UNHCR",2024-05-31,73
Togo,TGO,Mali,MLI,Refugees,"Government, UNHCR",2024-07-31,73
Togo,TGO,Mali,MLI,Refugees,"Government, UNHCR",2024-09-30,74
Togo,TGO,Rwanda,RWA,Refugees,"Government, UNHCR",2024-05-31,98
Togo,TGO,Rwanda,RWA,Refugees,"Government, UNHCR",2024-07-31,98
Togo,TGO,Rwanda,RWA,Refugees,"Government, UNHCR",2024-09-30,95
Togo,TGO,Various,,Refugees,"Government, UNHCR",2024-05-31,19629
Togo,TGO,Various,,Refugees,"Government, UNHCR",2024-07-31,14990
Togo,TGO,Various,,Asylum-Seekers,"Government, UNHCR",2024-09-30,1758
Tanzania (United Republic of),TZA,Burundi,BDI,Refugees,"UNHCR, Government",2024-06-30,108161
Tanzania (United Republic of),TZA,Burundi,BDI,Refugees,"UNHCR, Government",2024-07-31,105956
Tanzania (United Republic of),TZA,Burundi,BDI,Refugees,"UNHCR, Government",2024-08-31,104765
Tanzania (United Republic of),TZA,Burundi,BDI,Refugees,"UNHCR, Government",2024-10-31,104125
Tanzania (United Republic of),TZA,Burundi,BDI,Refugees,"UNHCR, Government",2024-11-30,104113
Tanzania (United Republic of),TZA,Dem. Rep. of the Congo,COD,Refugees,"UNHCR, Government",2024-06-30,87415
Tanzania (United Republic of),TZA,Dem. Rep. of the Congo,COD,Refugees,"UNHCR, Government",2024-07-31,87301
Tanzania (United Republic of),TZA,Dem. Rep. of the Congo,COD,Asylum-Seekers,"UNHCR, Government",2024-08-31,87440
Tanzania (United Republic of),TZA,Dem. Rep. of the Congo,COD,Asylum-Seekers,"UNHCR, Government",2024-10-31,86764
Tanzania (United Republic of),TZA,Dem. Rep. of the Congo,COD,Asylum-Seekers,"UNHCR, Government",2024-11-30,86408
Tanzania (United Republic of),TZA,Kenya,KEN,Refugees,"UNHCR, Government",2019-07-31,0
Tanzania (United Republic of),TZA,Others,,Refugees,"UNHCR, Government",2024-06-30,605
Tanzania (United Republic of),TZA,Others,,Refugees,"UNHCR, Government",2024-07-31,615
Tanzania (United Republic of),TZA,Others,,Refugees,"UNHCR, Government",2024-08-31,628
Tanzania (United Republic of),TZA,Others,,Refugees,"UNHCR, Government",2024-10-31,631
Tanzania (United Republic of),TZA,Others,,Refugees,"UNHCR, Government",2024-11-30,628
Tanzania (United Republic of),TZA,Rwanda,RWA,Asylum-Seekers,"UNHCR, Government",2019-07-31,0
Tanzania (United Republic of),TZA,Somalia,SOM,Refugees,"UNHCR, Government",2018-04-30,0
Tanzania (United Republic of),TZA,Sudan,SDN,Refugees,"UNHCR, Government",2019-07-31,0
Tanzania (United Republic of),TZA,Uganda,UGA,Asylum-Seekers,"UNHCR, Government",2019-07-31,0
Uganda,UGA,Burundi,BDI,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-06-30,43533
Uganda,UGA,Burundi,BDI,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-07-31,43826
Uganda,UGA,Burundi,BDI,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-07-31,43826
Uganda,UGA,Burundi,BDI,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-08-31,43172
Uganda,UGA,Burundi,BDI,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-10-31,42843
Uganda,UGA,Burundi,BDI,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-10-31,42843
Uganda,UGA,Burundi,BDI,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-11-30,43036
Uganda,UGA,Burundi,BDI,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-11-30,43036
Uganda,UGA,Dem. Rep. of the Congo,COD,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-06-30,526062
Uganda,UGA,Dem. Rep. of the Congo,COD,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-06-30,526062
Uganda,UGA,Dem. Rep. of the Congo,COD,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-07-31,531340
Uganda,UGA,Dem. Rep. of the Congo,COD,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-07-31,531340
Uganda,UGA,Dem. Rep. of the Congo,COD,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-08-31,538138
Uganda,UGA,Dem. Rep. of the Congo,COD,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-08-31,538138
Uganda,UGA,Dem. Rep. of the Congo,COD,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-10-31,552103
Uganda,UGA,Dem. Rep. of the Congo,COD,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-10-31,552103
Uganda,UGA,Dem. Rep. of the Congo,COD,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-11-30,559198
Uganda,UGA,Eritrea,ERI,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-06-30,51882
Uganda,UGA,Eritrea,ERI,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-07-31,53517
Uganda,UGA,Eritrea,ERI,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-07-31,53517
Uganda,UGA,Eritrea,ERI,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-08-31,55028
Uganda,UGA,Eritrea,ERI,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-10-31,57301
Uganda,UGA,Eritrea,ERI,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-10-31,57301
Uganda,UGA,Eritrea,ERI,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-11-30,58330
Uganda,UGA,Eritrea,ERI,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-11-30,58330
Uganda,UGA,Ethiopia,ETH,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-06-30,13035
Uganda,UGA,Ethiopia,ETH,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-06-30,13035
Uganda,UGA,Ethiopia,ETH,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-07-31,13491
Uganda,UGA,Ethiopia,ETH,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-07-31,13491
Uganda,UGA,Ethiopia,ETH,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-08-31,13933
Uganda,UGA,Ethiopia,ETH,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-08-31,13933
Uganda,UGA,Ethiopia,ETH,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-10-31,14492
Uganda,UGA,Ethiopia,ETH,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-10-31,14492
Uganda,UGA,Ethiopia,ETH,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-11-30,14707
Uganda,UGA,Others,,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-06-30,1499
Uganda,UGA,Others,,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-06-30,1499
Uganda,UGA,Others,,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-07-31,1518
Uganda,UGA,Others,,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-07-31,1518
Uganda,UGA,Others,,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-08-31,1561
Uganda,UGA,Others,,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-08-31,1561
Uganda,UGA,Others,,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-10-31,1665
Uganda,UGA,Others,,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-10-31,1665
Uganda,UGA,Others,,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-11-30,1726
Uganda,UGA,Others,,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-11-30,1726
Uganda,UGA,Rwanda,RWA,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-06-30,24592
Uganda,UGA,Rwanda,RWA,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-06-30,24592
Uganda,UGA,Rwanda,RWA,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-07-31,24634
Uganda,UGA,Rwanda,RWA,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-07-31,24634
Uganda,UGA,Rwanda,RWA,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-08-31,24623
Uganda,UGA,Rwanda,RWA,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-10-31,24079
Uganda,UGA,Rwanda,RWA,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-11-30,24118
Uganda,UGA,Somalia,SOM,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-06-30,51350
Uganda,UGA,Somalia,SOM,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-07-31,51248
Uganda,UGA,Somalia,SOM,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-07-31,51248
Uganda,UGA,Somalia,SOM,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-08-31,51230
Uganda,UGA,Somalia,SOM,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-10-31,51085
Uganda,UGA,Somalia,SOM,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-10-31,51085
Uganda,UGA,Somalia,SOM,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-11-30,50943
Uganda,UGA,Somalia,SOM,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-11-30,50943
Uganda,UGA,South Sudan,SSD,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-06-30,948191
Uganda,UGA,South Sudan,SSD,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-07-31,953536
Uganda,UGA,South Sudan,SSD,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-07-31,953536
Uganda,UGA,South Sudan,SSD,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-08-31,959303
Uganda,UGA,South Sudan,SSD,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-08-31,959303
Uganda,UGA,South Sudan,SSD,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-10-31,967843
Uganda,UGA,South Sudan,SSD,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-10-31,967843
Uganda,UGA,South Sudan,SSD,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-11-30,971462
Uganda,UGA,Sudan,SDN,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-07-07,85451
Uganda,UGA,Sudan,SDN,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-07-12,87378
Uganda,UGA,Sudan,SDN,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-07-19,89907
Uganda,UGA,Sudan,SDN,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-07-26,90542
Uganda,UGA,Sudan,SDN,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-08-02,91634
Uganda,UGA,Sudan,SDN,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-08-02,98768
Uganda,UGA,Sudan,SDN,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-08-02,136646
Uganda,UGA,Sudan,SDN,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-08-10,100223
Uganda,UGA,Sudan,SDN,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-08-16,101225
Uganda,UGA,Sudan,SDN,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-08-16,101225
Uganda,UGA,Sudan,SDN,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-08-25,102436
Uganda,UGA,Sudan,SDN,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-08-31,103611
Uganda,UGA,Sudan,SDN,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-08-31,108687
Uganda,UGA,Sudan,SDN,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-09-08,109499
Uganda,UGA,Sudan,SDN,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-11-10,120786
Uganda,UGA,Sudan,SDN,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-11-10,120786
Uganda,UGA,Sudan,SDN,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-11-18,121575
Uganda,UGA,Sudan,SDN,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-11-18,121575
Uganda,UGA,Sudan,SDN,Refugees,"Office of the Prime Minister, UNHCR, Government",2024-11-30,124370
Uganda,UGA,Sudan,SDN,Asylum-Seekers,"Office of the Prime Minister, UNHCR, Government",2024-11-30,124370
Zambia,ZMB,Burundi,BDI,Refugees,"UNHCR, Government",2024-06-30,13057
Zambia,ZMB,Burundi,BDI,Refugees,"UNHCR, Government",2024-07-31,13396
Zambia,ZMB,Burundi,BDI,Refugees,"UNHCR, Government",2024-10-01,14045
Zambia,ZMB,Dem. Rep. of the Congo,COD,Refugees,"UNHCR, Government",2024-06-30,65152
Zambia,ZMB,Dem. Rep. of the Congo,COD,Refugees,"UNHCR, Government",2024-07-31,65956
Zambia,ZMB,Dem. Rep. of the Congo,COD,Refugees,"UNHCR, Government",2024-10-01,67096
Zambia,ZMB,Others,,Refugees,"UNHCR, Government",2024-06-30,1218
Zambia,ZMB,Others,,Refugees,"UNHCR, Government",2024-07-31,1273
Zambia,ZMB,Others,,Refugees,"UNHCR, Government",2024-10-01,1317
Zambia,ZMB,Rwanda,RWA,Refugees,"UNHCR, Government",2024-06-30,949
Zambia,ZMB,Rwanda,RWA,Asylum-Seekers,"UNHCR, Government",2024-07-31,953
Zambia,ZMB,Rwanda,RWA,Asylum-Seekers,"UNHCR, Government",2024-10-01,985
Zambia,ZMB,Somalia,SOM,Asylum-Seekers,"UNHCR, Government",2024-06-30,4612
Zambia,ZMB,Somalia,SOM,Asylum-Seekers,"UNHCR, Government",2024-07-31,4729
Zambia,ZMB,Somalia,SOM,Asylum-Seekers,"UNHCR, Government",2024-10-01,4924
Zimbabwe,ZWE,Burundi,BDI,Asylum-Seekers,"UNHCR, Government",2024-05-31,790
Zimbabwe,ZWE,Burundi,BDI,Asylum-Seekers,"UNHCR, Government",2024-06-30,780
Zimbabwe,ZWE,Burundi,BDI,Asylum-Seekers,"UNHCR, Government",2024-09-30,784
Zimbabwe,ZWE,Burundi,BDI,Asylum-Seekers,"UNHCR, Government",2024-10-31,782
Zimbabwe,ZWE,Mozambique,MOZ,Asylum-Seekers,"UNHCR, Government",2024-05-31,8401
Zimbabwe,ZWE,Mozambique,MOZ,Asylum-Seekers,"UNHCR, Government",2024-06-30,8405
Zimbabwe,ZWE,Mozambique,MOZ,Asylum-Seekers,"UNHCR, Government",2024-09-30,8437
Zimbabwe,ZWE,Mozambique,MOZ,Asylum-Seekers,"UNHCR, Government",2024-10-31,8450
Zimbabwe,ZWE,Others,,Refugees,"UNHCR, Government",2024-05-31,12461
Zimbabwe,ZWE,Others,,Refugees,"UNHCR, Government",2024-06-30,12468
Zimbabwe,ZWE,Others,,Asylum-Seekers,"UNHCR, Government",2024-09-30,12617
Zimbabwe,ZWE,Others,,Asylum-Seekers,"UNHCR, Government",2024-10-31,12582
Zimbabwe,ZWE,Rwanda,RWA,Asylum-Seekers,"UNHCR, Government",2024-05-31,662
Zimbabwe,ZWE,Rwanda,RWA,Asylum-Seekers,"UNHCR, Government",2024-06-30,660
Zimbabwe,ZWE,Rwanda,RWA,Asylum-Seekers,"UNHCR, Government",2024-09-30,648
Zimbabwe,ZWE,Rwanda,RWA,Asylum-Seekers,"UNHCR, Government",2024-10-31,638
